secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
4539,0,102,27.108,33.0624,0,0,66.8,-1.66848600,53.82482200,0,-6.95806,10,0,-255,0,0,0,0,0,0,0,0
4540,0,102,27.1144,29.9592,0,0,66.2,-1.66839400,53.82480400,0,-7.2504,10,0,-255,0,0,0,0,0,0,0,0
4541,0,102,27.1196,26.5176,0,0,65.6,-1.66831800,53.82479000,0,-7.91644,10,0,-255,0,0,0,0,0,0,0,0
4542,0,102,27.1236,22.6152,0,0,65.2,-1.66826000,53.82478200,0,-8.25528,10,0,-255,0,0,0,0,0,0,0,0
4543,0,102,27.1267,18.8784,0,0,65,-1.66821300,53.82477600,0,-8.19248,10,0,-255,0,0,0,0,0,0,0,0
4544,0,102,27.1291,15.1704,0,0,64.6,-1.66817700,53.82477700,0,-9.13842,10,0,-255,0,0,0,0,0,0,0,0
4545,0,102,27.1323,12.8808,0,0,64.4,-1.66813000,53.82478500,0,-9.20267,10,0,-255,0,0,0,0,0,0,0,0
4546,0,102,27.1361,11.8152,0,0,64,-1.66807500,53.82479400,0,-9.45531,10,0,-255,0,0,0,0,0,0,0,0
4547,0,102,27.1405,12.2184,0,0,63.8,-1.66801200,53.82480900,0,-9.04964,10,0,-255,0,0,0,0,0,0,0,0
4548,0,102,27.1454,13.4784,0,0,63.4,-1.66794300,53.82482500,0,-9.15168,10,0,-255,0,0,0,0,0,0,0,0
4549,0,102,27.1511,15.8328,0,0,63,-1.66786500,53.82484500,0,-9.05343,10,0,-255,0,0,0,0,0,0,0,0
4550,0,102,27.1572,17.928,0,0,62.6,-1.66777800,53.82486600,0,-8.77167,10,0,-255,0,0,0,0,0,0,0,0
4551,0,102,27.1635,19.7424,0,0,62.2,-1.66768500,53.82487500,0,-8.25274,10,0,-255,0,0,0,0,0,0,0,0
4552,0,101,27.1705,21.564,0,0,61.6,-1.66757900,53.82487300,0,-8.10989,10,0,-255,0,0,0,0,0,0,0,0
4553,0,100,27.1774,23.0256,0,0,61,-1.66747700,53.82486100,0,-8.33429,10,0,-255,0,0,0,0,0,0,0,0
4554,0,100,27.184,23.7096,0,0,60.4,-1.66739700,53.82482700,0,-7.57672,10,0,-255,0,0,0,0,0,0,0,0
4555,0,100,27.1911,24.4296,0,0,59.8,-1.66733400,53.82477500,0,-7.79679,10,0,-255,0,0,0,0,0,0,0,0
4556,0,100,27.1984,25.1496,0,0,59.4,-1.66728300,53.82471600,0,-7.2921,10,0,-255,0,0,0,0,0,0,0,0
4557,0,100,27.2053,25.0776,0,0,59,-1.66724500,53.82465900,0,-7.41726,10,0,-255,0,0,0,0,0,0,0,0
4558,0,100,27.2116,24.5808,0,0,59,-1.66722700,53.82460300,0,-6.60094,10,0,-255,0,0,0,0,0,0,0,0
4559,0,100,27.2178,24.3432,0,0,58.8,-1.66721800,53.82454900,0,-6.22176,10,0,-255,0,0,0,0,0,0,0,0
